empresa,marca,empreendimento,cliente,regional,obra,bloco,unidade,dt_venda,dt_chaves,carteira_sd_gerencial,saldo_devedor,data_base,total_atraso,faixa_de_atraso,dias_atraso,valor_pago_atualizado,valor_pago,status,dt_reneg,descosn,vaga,vgv
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1655,São Paulo,7618,01,000134,30/03/2020,01/05/2023,457669,457669,30/04/2021,0,0,-30,356336.52,328559.93,,,,,786228.93
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1656,São Paulo,7618,01,000136,29/02/2020,01/05/2023,569927,569927.35,30/04/2021,0,0,-15,268588.25,242176.05,,,,,812103.4
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1657,São Paulo,7618,01,000137,12/03/2020,01/05/2023,611228,611227.77,30/04/2021,0,0,-124,703126.29,633504.69,,,,,1244732.46
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1658,São Paulo,7618,01,000138,29/02/2020,01/05/2023,1271322,1271321.53,30/04/2021,0,0,-10,146012.28,135743.22,,,,,1407064.75
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1659,São Paulo,7618,01,000141,24/03/2020,01/05/2023,1056275,1056274.94,30/04/2021,0,0,-14,689125.74,625822.28,,,,,1682097.22
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1660,São Paulo,7618,01,000142,14/08/2020,01/05/2023,1610982,1610981.79,30/04/2021,0,0,-8,195728.69,183422.51,,,,,1794404.3
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1661,São Paulo,7618,01,000143,31/05/2020,01/05/2023,132418,132417.66,30/04/2021,0,0,-10,630172.96,574889.3,,,,,707306.96
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1662,São Paulo,7618,01,000144,10/03/2020,01/05/2023,365148,365148.02,30/04/2021,0,0,-15,435812.82,391680.99,,,,,756829.01
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1663,São Paulo,7618,01,000145,24/03/2020,01/05/2023,253482,253481.54,30/04/2021,0,0,-283,553658.71,519330.14,,,,,772811.68
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1664,São Paulo,7618,01,000146,30/03/2020,01/05/2023,619173,619173.35,30/04/2021,0,0,-792,228903.43,212575.47,,,,,831748.82
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1665,São Paulo,7618,01,000148,18/03/2020,01/05/2023,1293521,1293520.78,30/04/2021,0,0,-30,176158.48,163750.17,,,,,1457270.95
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1666,São Paulo,7618,01,000152,31/08/2020,01/05/2023,1530230,1530229.55,30/04/2021,0,0,-8,286744.82,271187.67,,,,,1801417.22
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1667,São Paulo,7618,01,000153,31/08/2020,01/05/2023,437901,437900.8,30/04/2021,0,0,-336,358330.75,343770.28,,,,,781671.08
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1668,São Paulo,7618,01,000155,10/03/2020,01/05/2023,538957,538956.55,30/04/2021,0,0,-30,291008.86,265697.68,,,,,804654.23
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1669,São Paulo,7618,01,000156,31/08/2020,01/05/2023,437920,437920.23,30/04/2021,0,0,-336,358330.75,343770.28,,,,,781690.51
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1670,São Paulo,7618,01,000157,25/03/2020,01/05/2023,1077639,1077638.55,30/04/2021,0,0,-28,286877.11,264447.36,,,,,1342085.91
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1671,São Paulo,7618,01,000158,29/02/2020,01/05/2023,713654,713653.77,30/04/2021,0,0,-17,670248.71,613477.95,,,,,1327131.72
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1672,São Paulo,7618,01,000161,29/02/2020,01/05/2023,1153878,1153877.68,30/04/2021,0,0,-731,604162.29,558664.93,,,,,1712542.61
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1673,São Paulo,7618,01,000162,25/08/2020,01/05/2023,35261,35261.12,30/04/2021,0,0,-30,1523186.19,1427072.95,,,,,1462334.07
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1674,São Paulo,7618,01,000163,31/08/2020,01/05/2023,732667,732667.5,30/04/2021,0,0,-20,129684.12,120192.18,,,,,852859.68
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1675,São Paulo,7618,01,000166,31/08/2020,01/05/2023,383977,383976.67,30/04/2021,0,0,-26,438289.6,424758.13,,,,,808734.8
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1676,São Paulo,7618,01,000171,30/06/2020,01/05/2023,70799,70799.03,30/04/2021,0,0,-792,1645511.5,1540188.29,,,,,1610987.32
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1677,São Paulo,7618,01,000172,31/07/2020,01/05/2023,1122438,1122437.81,30/04/2021,0,0,-46,613288.89,564507.07,,,,,1686944.88
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1678,São Paulo,7618,01,000173,13/03/2020,01/05/2023,782221,782220.57,30/04/2021,0,0,-15,93487.34,86917.48,,,,,869138.05
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1679,São Paulo,7618,01,000175,29/05/2020,01/05/2023,693825,693824.51,30/04/2021,0,0,-15,202343.17,189204.58,,,,,883029.09
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1680,São Paulo,7618,01,000177,12/03/2020,01/05/2023,1306104,1306103.59,30/04/2021,0,0,-20,142815.54,132311.13,,,,,1438414.72
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1681,São Paulo,7618,01,000181,22/07/2020,01/05/2023,1037413,1037413.36,30/04/2021,0,0,-10,817291.71,766863.23,,,,,1804276.59
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1682,São Paulo,7618,01,000182,29/02/2020,01/05/2023,1052049,1052048.64,30/04/2021,0,0,-286,681205.28,627612.21,,,,,1679660.85
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1683,São Paulo,7618,01,000183,25/02/2021,01/05/2023,343641,343641.3,30/04/2021,0,0,-225,472603.15,459745,,,,,803386.3
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1684,São Paulo,7618,01,000185,31/08/2020,01/05/2023,815771,815770.97,30/04/2021,0,0,-28,62980.37,59464.41,,,,,875235.38
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1685,São Paulo,7618,01,000188,10/03/2020,01/05/2023,1134666,1134666,30/04/2021,0,0,-215,347286.36,321646.2,,,,,1456312.2
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1686,São Paulo,7618,01,000194,16/06/2020,01/05/2023,804331,804330.65,30/04/2021,0,0,-15,128881.57,122488.94,,,,,926819.59
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1687,São Paulo,7618,01,000195,10/03/2020,01/05/2023,419202,419202.24,30/04/2021,0,0,-5,421428.47,387095.04,,,,,806297.28
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1688,São Paulo,7618,01,000196,14/09/2020,01/05/2023,685520,685519.99,30/04/2021,0,0,-143,155896.43,144827.92,,,,,830347.91
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1689,São Paulo,7618,01,000203,29/04/2021,01/05/2023,619057,619056.98,30/04/2021,0,0,-49,224627.8,224627.8,,,,,843684.78
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1690,São Paulo,7618,01,000204,24/06/2020,01/05/2023,201117,201116.98,30/04/2021,0,0,-20,644328.53,610061.96,,,,,811178.94
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1691,São Paulo,7618,01,000207,29/02/2020,01/05/2023,939886,939886.12,30/04/2021,0,0,-10,479718.79,445559.17,,,,,1385445.29
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1692,São Paulo,7618,01,000208,29/02/2020,01/05/2023,270339,270338.73,30/04/2021,0,0,-792,1131893.66,147521.52,,,,,417860.25
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1693,São Paulo,7618,01,000212,31/07/2020,01/05/2023,1661566,1661566.24,30/04/2021,0,0,-12,161730.35,154469.01,,,,,1816035.25
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1694,São Paulo,7618,01,000213,23/03/2020,01/05/2023,749852,749851.87,30/04/2021,0,0,-30,145000.51,132995.75,,,,,882847.62
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1695,São Paulo,7618,01,000214,12/03/2020,01/05/2023,796073,796073.2,30/04/2021,0,0,-20,130458.87,120432.05,,,,,916505.25
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1696,São Paulo,7618,01,000215,12/03/2020,01/05/2023,796073,796073.2,30/04/2021,0,0,-20,130458.4,120431.26,,,,,916504.46
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1697,São Paulo,7618,01,000218,10/03/2020,01/05/2023,841052,841052.24,30/04/2021,0,0,-1,632659.64,588638.79,,,,,1429691.03
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1698,São Paulo,7618,01,000221,29/02/2020,01/05/2023,1583267,1583267.33,30/04/2021,0,0,-19,335430.91,311446.16,,,,,1894713.49
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1699,São Paulo,7618,01,000222,30/06/2020,01/05/2023,1289608,1289608.25,30/04/2021,0,0,-15,516563.9,474139.31,,,,,1763747.56
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1700,São Paulo,7618,01,000223,24/03/2020,01/05/2023,518283,518283.45,30/04/2021,0,0,-29,337346.27,317681.14,,,,,835964.59
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1701,São Paulo,7618,01,000227,22/07/2020,01/05/2023,402268,402268.3,30/04/2021,0,0,-792,977406.1,903074.58,,,,,1305342.88
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1702,São Paulo,7618,01,000235,18/03/2020,01/05/2023,445816,445816.17,30/04/2021,0,0,-107,424581.58,389620.19,,,,,835436.36
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1703,São Paulo,7618,01,000237,29/02/2020,01/05/2023,1169294,1169293.99,30/04/2021,0,0,-215,322611.18,291851.22,,,,,1461145.21
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1704,São Paulo,7618,01,000238,11/03/2020,01/05/2023,633225,633225.38,30/04/2021,0,0,-792,809181.86,731446.08,,,,,1364671.46
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1705,São Paulo,7618,01,000245,30/06/2020,01/05/2023,864398,864398.13,30/04/2021,0,0,-1,99217.28,94067.54,,,,,958465.67
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1706,São Paulo,7618,01,000251,31/07/2020,01/05/2023,1470773,1470772.55,30/04/2021,0,0,-7,465385.05,435902.3,,,,,1906674.85
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1707,São Paulo,7618,01,000254,10/03/2020,01/05/2023,793611,793611.38,30/04/2021,0,0,-30,140464.08,134150.1,,,,,927761.48
1856,CYRELA,ATMOSFERA VILA MARIANA,CLIENTE 1708,São Paulo,7618,01,000258,29/02/2020,01/05/2023,841588,841587.59,30/04/2021,0,0,-792,647325.63,584370.65,,,,,1425958.24
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1709,São Paulo,7910,01,000105,31/03/2018,01/07/2021,344947,344946.52,30/04/2021,0,0,-62,237509.88,209960.74,,,,,554907.26
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1710,São Paulo,7910,01,000106,31/03/2018,01/07/2021,344947,344946.52,30/04/2021,0,0,-62,237509.88,209960.74,,,,,554907.26
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1711,São Paulo,7910,01,000107,31/03/2018,01/07/2021,379683,379683.28,30/04/2021,0,0,-62,261428.61,231105.13,,,,,610788.41
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1712,São Paulo,7910,01,000108,31/03/2018,01/07/2021,295507,295506.76,30/04/2021,0,0,-62,203469.33,179868.61,,,,,475375.37
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1713,São Paulo,7910,01,000109,31/03/2018,01/07/2021,292760,292759.7,30/04/2021,0,0,-62,201576.66,178192.33,,,,,470952.03
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1714,São Paulo,7910,01,000110,31/03/2018,01/07/2021,360295,360295.33,30/04/2021,0,0,-62,248079.11,219304.05,,,,,579599.38
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1715,São Paulo,7910,01,000115,31/03/2018,01/07/2021,344947,344946.52,30/04/2021,0,0,-62,237509.94,209960.79,,,,,554907.31
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1716,São Paulo,7910,01,000116,31/03/2018,01/07/2021,344947,344946.52,30/04/2021,0,0,-62,237509.94,209960.79,,,,,554907.31
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1717,São Paulo,7910,01,000117,31/03/2018,01/07/2021,379683,379683.28,30/04/2021,0,0,-62,261428.66,231105.17,,,,,610788.45
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1718,São Paulo,7910,01,000118,31/03/2018,01/07/2021,295507,295506.76,30/04/2021,0,0,-62,203469.34,179868.63,,,,,475375.39
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1719,São Paulo,7910,01,000119,31/03/2018,01/07/2021,292760,292759.7,30/04/2021,0,0,-62,201577.31,178196.05,,,,,470955.75
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1720,São Paulo,7910,01,000120,31/03/2018,01/07/2021,360295,360295.33,30/04/2021,0,0,-62,248079.09,219304.04,,,,,579599.37
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1721,São Paulo,7910,01,000220,31/03/2018,01/07/2021,430016,430015.98,30/04/2021,0,0,-62,187550.24,165031.7,,,,,595047.68
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1722,São Paulo,7910,01,000503,31/03/2018,01/07/2021,171157,171157,30/04/2021,0,0,-62,344876.74,315252.09,,,,,486409.09
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1723,São Paulo,7910,01,000504,31/03/2018,01/07/2021,414051,414050.51,30/04/2021,0,0,-62,252508.26,218441.61,,,,,632492.12
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1724,São Paulo,7910,01,000816,31/03/2018,01/07/2021,422208,422208.37,30/04/2021,0,0,-62,187823.88,165144.65,,,,,587353.02
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1725,São Paulo,7910,01,000818,31/03/2018,01/07/2021,190422,190421.62,30/04/2021,0,0,-62,320790.43,280974.6,,,,,471396.22
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1726,São Paulo,7910,01,000216,05/04/2018,01/07/2021,409656,409655.98,30/04/2021,0,0,-62,182399.59,160229.15,,,,,569885.13
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1727,São Paulo,7910,01,000218,05/04/2018,01/07/2021,357655,357655.22,30/04/2021,0,0,-62,151752.98,134771.3,,,,,492426.52
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1728,São Paulo,7910,01,000414,05/04/2018,01/07/2021,455463,455462.75,30/04/2021,0,0,-62,202462.8,178585.03,,,,,634047.78
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1729,São Paulo,7910,01,000615,05/04/2018,01/07/2021,3720,3720.04,30/04/2021,0,0,-62,572691.15,509249.4,,,,,512969.44
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1730,São Paulo,7910,01,000616,05/04/2018,01/07/2021,3720,3720.04,30/04/2021,0,0,-62,572696.66,509254.36,,,,,512974.4
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1731,São Paulo,7910,01,000815,05/04/2018,01/07/2021,422208,422208.37,30/04/2021,0,0,-62,187212.43,165145.76,,,,,587354.13
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1732,São Paulo,7910,01,000405,06/04/2018,01/07/2021,413794,413793.97,30/04/2021,0,0,-62,183811.1,162105.95,,,,,575899.92
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1733,São Paulo,7910,01,000413,06/04/2018,01/07/2021,354487,354486.73,30/04/2021,0,0,-62,157575.76,138991.82,,,,,493478.55
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1734,São Paulo,7910,01,000711,06/04/2018,01/07/2021,442693,442692.74,30/04/2021,0,0,-62,208964.63,186164.81,,,,,628857.55
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1735,São Paulo,7910,01,000718,06/04/2018,01/07/2021,359804,359804.01,30/04/2021,0,0,-62,160000.7,140915.49,,,,,500719.5
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1736,São Paulo,7910,01,000719,06/04/2018,01/07/2021,356460,356459.71,30/04/2021,0,0,-62,158514.15,139607.91,,,,,496067.62
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1737,São Paulo,7910,01,000217,12/04/2018,01/07/2021,400661,400660.71,30/04/2021,0,0,-62,247796.79,221217,,,,,621877.71
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1738,São Paulo,7910,01,000607,12/04/2018,01/07/2021,459605,459605.04,30/04/2021,0,0,-62,225831.93,198180.95,,,,,657785.99
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1739,São Paulo,7910,01,000210,13/04/2018,01/07/2021,438417,438416.81,30/04/2021,0,0,-62,197938.3,176397.84,,,,,614814.65
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1740,São Paulo,7910,01,000318,13/04/2018,01/07/2021,362955,362954.57,30/04/2021,0,0,-62,166132.33,151429.36,,,,,514383.93
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1741,São Paulo,7910,01,000319,13/04/2018,01/07/2021,347705,347704.99,30/04/2021,0,0,-62,156303.52,131774.47,,,,,479479.46
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1742,São Paulo,7910,01,000701,13/04/2018,01/07/2021,451772,451772.44,30/04/2021,0,0,-62,199411.88,175957.32,,,,,627729.76
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1743,São Paulo,7910,01,000310,16/04/2018,01/07/2021,429088,429087.97,30/04/2021,0,0,-62,204957.51,180094.89,,,,,609182.86
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1744,São Paulo,7910,01,000601,16/04/2018,01/07/2021,435619,435619.22,30/04/2021,0,0,-62,193639.59,171125.09,,,,,606744.31
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1745,São Paulo,7910,01,000610,16/04/2018,01/07/2021,435640,435640.47,30/04/2021,0,0,-62,210189.99,185071.95,,,,,620712.42
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1746,São Paulo,7910,01,000810,16/04/2018,01/07/2021,440850,440850.4,30/04/2021,0,0,-62,209696.37,184291.03,,,,,625141.43
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1747,São Paulo,7910,01,000918,16/04/2018,01/07/2021,37962,37962.49,30/04/2021,0,0,-62,465447.89,413494.65,,,,,451457.14
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1748,São Paulo,7910,01,000614,19/04/2018,01/07/2021,460052,460052.46,30/04/2021,0,0,-62,211237.12,185990.72,,,,,646043.18
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1749,São Paulo,7910,01,000703,19/04/2018,01/07/2021,336670,336670.36,30/04/2021,0,0,-62,192749.17,171048.51,,,,,507718.87
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1750,São Paulo,7910,01,000704,19/04/2018,01/07/2021,445273,445272.69,30/04/2021,0,0,-62,236248.81,209612.81,,,,,654885.5
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1751,São Paulo,7910,01,000919,19/04/2018,01/07/2021,359972,359971.66,30/04/2021,0,0,-62,159681.16,140856.17,,,,,500827.83
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1752,São Paulo,7910,01,000411,20/04/2018,01/07/2021,388653,388652.52,30/04/2021,0,0,-62,226728,198470.69,,,,,587123.21
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1753,São Paulo,7910,01,000508,20/04/2018,01/07/2021,356277,356276.8,30/04/2021,0,0,-62,157976.09,139618.55,,,,,495895.35
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1754,São Paulo,7910,01,000912,20/04/2018,01/07/2021,359971,359971.27,30/04/2021,0,0,-62,159837.81,140986.9,,,,,500958.17
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1755,São Paulo,7910,01,000705,23/04/2018,01/07/2021,427016,427015.72,30/04/2021,0,0,-62,195103.85,173390.97,,,,,600406.69
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1756,São Paulo,7910,01,000902,23/04/2018,01/07/2021,350922,350921.79,30/04/2021,0,0,-62,181673.49,160970.35,,,,,511892.14
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1757,São Paulo,7910,01,000416,24/04/2018,01/07/2021,385481,385481.48,30/04/2021,0,0,-62,227193.22,204685.59,,,,,590167.07
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1758,São Paulo,7910,01,000709,24/04/2018,01/07/2021,354067,354066.67,30/04/2021,0,0,-62,174420.93,155701.92,,,,,509768.59
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1759,São Paulo,7910,01,000710,24/04/2018,01/07/2021,68378,68378.38,30/04/2021,0,0,-62,512786.4,447844.98,,,,,516223.36
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1760,São Paulo,7910,01,000714,24/04/2018,01/07/2021,462332,462331.96,30/04/2021,0,0,-62,220130.99,193886.17,,,,,656218.13
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1761,São Paulo,7910,01,000903,25/04/2018,01/07/2021,321326,321326.18,30/04/2021,0,0,-62,194251.74,161799.49,,,,,483125.67
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1762,São Paulo,7910,01,000507,27/04/2018,01/07/2021,314917,314916.86,30/04/2021,0,0,-62,335483.97,291243.26,,,,,606160.12
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1763,São Paulo,7910,01,000309,30/04/2018,01/07/2021,348621,348621.42,30/04/2021,0,0,-62,169294.97,150680.34,,,,,499301.76
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1764,São Paulo,7910,01,000720,30/04/2018,01/07/2021,434967,434966.63,30/04/2021,0,0,-62,209992.24,184242.66,,,,,619209.29
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1765,São Paulo,7910,01,000212,30/04/2018,01/07/2021,347680,347679.94,30/04/2021,0,0,-62,154170.66,135988.8,,,,,483668.74
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1766,São Paulo,7910,01,000420,30/04/2018,01/07/2021,432206,432206.35,30/04/2021,0,0,-62,191876.08,169252.94,,,,,601459.29
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1767,São Paulo,7910,01,000206,30/04/2018,01/07/2021,400161,400160.53,30/04/2021,0,0,-62,189370.13,166414.27,,,,,566574.8
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1768,São Paulo,7910,01,000305,30/04/2018,01/07/2021,410867,410867.45,30/04/2021,0,0,-62,182694.67,161475.89,,,,,572343.34
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1769,São Paulo,7910,01,000306,30/04/2018,01/07/2021,410868,410867.5,30/04/2021,0,0,-62,182619.64,161410.64,,,,,572278.14
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1770,São Paulo,7910,01,000311,30/04/2018,01/07/2021,410316,410315.7,30/04/2021,0,0,-62,212784.35,183114.5,,,,,593430.2
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1771,São Paulo,7910,01,000409,30/04/2018,01/07/2021,254509,254508.98,30/04/2021,0,0,-62,233723.12,202110.94,,,,,456619.92
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1772,São Paulo,7910,01,000410,11/05/2018,01/07/2021,270213,270212.57,30/04/2021,0,0,-62,333065.91,285537.46,,,,,555750.03
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1773,São Paulo,7910,01,000801,18/05/2018,01/07/2021,440885,440884.8,30/04/2021,0,0,-62,196085.84,173329.21,,,,,614214.01
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1774,São Paulo,7910,01,000619,25/06/2018,01/07/2021,390285,390284.7,30/04/2021,0,0,-62,152418.14,135153.84,,,,,525438.54
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1775,São Paulo,7910,01,000501,30/06/2018,01/07/2021,457861,457861.36,30/04/2021,0,0,-62,206874.02,184665.42,,,,,642526.78
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1776,São Paulo,7910,01,000211,19/07/2018,01/07/2021,449252,449251.71,30/04/2021,0,0,-62,195511.62,173464.66,,,,,622716.37
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1777,São Paulo,7910,01,000102,31/07/2018,01/07/2021,364150,364149.95,30/04/2021,0,0,-62,166246.9,150578.43,,,,,514728.38
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1778,São Paulo,7910,01,000315,03/08/2018,01/07/2021,431781,431780.59,30/04/2021,0,0,-62,194643.39,172619.28,,,,,604399.87
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1779,São Paulo,7910,01,000403,14/09/2018,01/07/2021,373740,373739.56,30/04/2021,0,0,-62,160878.58,145013.81,,,,,518753.37
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1780,São Paulo,7910,01,000111,30/11/2018,01/07/2021,430209,430209.08,30/04/2021,0,0,-62,198454.72,179698.24,,,,,609907.32
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1781,São Paulo,7910,01,000609,21/06/2019,01/07/2021,355063,355063.09,30/04/2021,0,0,-62,147172.22,134267.09,,,,,489330.18
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1782,São Paulo,7910,01,000901,23/10/2019,01/07/2021,422043,422042.88,30/04/2021,0,0,-62,205160.66,189007.7,,,,,611050.58
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1783,São Paulo,7910,01,000201,15/09/2020,01/07/2021,415412,415412.49,30/04/2021,0,0,-62,171619.38,166911.91,,,,,582324.4
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1784,São Paulo,7910,01,000202,05/06/2020,01/07/2021,137530,137529.7,30/04/2021,0,0,-62,334844.29,308250.11,,,,,445779.81
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1785,São Paulo,7910,01,000307,31/12/2020,01/07/2021,405810,405810.39,30/04/2021,0,0,-62,220279.37,212808.22,,,,,618618.61
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1786,São Paulo,7910,01,000316,07/08/2018,01/07/2021,433920,433919.98,30/04/2021,0,0,-62,196894.26,177549.05,,,,,611469.03
2094,CYRELA,MEDPLEX CAMPINAS,CLIENTE 1787,São Paulo,7910,01,000516,24/04/2018,01/07/2021,230713,230713.02,30/04/2021,0,0,-62,378345.53,349135.18,,,,,579848.2
